,Unnamed: 0,avatar,background_image,bio,followers,following,id,join_date,join_datetime,join_time,likes,location,media,name,private,tweets,url,username,verified
3111,3111,https://pbs.twimg.com/profile_images/742044652593876992/_fXvKtoC_400x400.jpg,,Looking to find hidden value in biotech's.,1368,178,353088383,11 Aug 2011,11 Aug 2011 7:47 AM,7:47 AM,6240,,193,R,0,14240,,Lucy3370,0
3112,3112,https://pbs.twimg.com/profile_images/790065702925438976/MsFZcWcx_400x400.jpg,https://pbs.twimg.com/profile_banners/709457774803947520/1465395781/1500x500,"Global warming is real and has consequences. Save the animals, save our planet. #Vegan #Artist #GlobalWarming #OurRevolution",146,301,709457774803947520,14 Mar 2016,14 Mar 2016 12:14 PM,12:14 PM,1155,Chicago,80,Ashley,0,909,http://ashleygallery.org,AshleyStarr1985,0
3113,3113,https://pbs.twimg.com/profile_images/1007727934084452352/qbYY8FWh_400x400.jpg,https://pbs.twimg.com/profile_banners/1007726564606402560/1529096034/1500x500,Libra♎ 17,6,6,1007726564606402560,15 Jun 2018,15 Jun 2018 1:48 PM,1:48 PM,21,,3,Ademefun_,0,60,,Victor93186275,0
3114,3114,https://pbs.twimg.com/profile_images/1011480310733787136/_jizBOtm_400x400.jpg,,maybe band? maybe derby? maybe a gremlin???,6,38,1011479148978679809,25 Jun 2018,25 Jun 2018 10:19 PM,10:19 PM,949,,4,PhantomTex,0,107,,phantom_tex,0
3115,3115,https://pbs.twimg.com/profile_images/1239945766224961536/KPULREjO_400x400.jpg,https://pbs.twimg.com/profile_banners/1239889464496963584/1584461084/1500x500,hello contact me if you chasing some good top buds,31,105,1239889464496963584,17 Mar 2020,17 Mar 2020 5:21 AM,5:21 AM,19,denver colorado,11,johndads64,0,12,https://www.omegagreenshop.com,johndads64,0
3116,3116,https://pbs.twimg.com/profile_images/1225374877785501698/fMfcqAxt_400x400.jpg,https://pbs.twimg.com/profile_banners/19986527/1418598585/1500x500,Managing Director of E.B. Performance Ltd. All views are my own!,754,957,19986527,3 Feb 2009,3 Feb 2009 9:28 AM,9:28 AM,23511,Bishops Stortford,846,Eddie Ballard,0,24009,,ballarde232,0
3117,3117,https://pbs.twimg.com/profile_images/1129459665820160000/ivL0jRIr_400x400.png,https://pbs.twimg.com/profile_banners/60760075/1494275597/1500x500,"#OpenSource Community Manager @indeed. See also: @fossresponders & @seagl. Previous life: Cloudera, Informatica, & SunPower. Views/opinions are my own. She/her.",794,466,60760075,27 Jul 2009,27 Jul 2009 5:37 PM,5:37 PM,692,"San Francisco, CA",334,Alison Yu,0,3567,http://alisonyu.me,alisonjudy,0
3118,3118,https://pbs.twimg.com/profile_images/647202736266567681/OGEZ9UaH_400x400.jpg,https://pbs.twimg.com/profile_banners/20067354/1507827888/1500x500,"Host @IQ2US Debates. Author ""In a Different Key: The Story of Autism,"" Putlizer Prize Finalist. 3+ decades @ABC News Correspondent. Storyteller. Dad. American.",1008792,748,20067354,4 Feb 2009,4 Feb 2009 8:40 AM,8:40 AM,2378,Washington DC,178,John Donvan,0,3984,https://www.facebook.com/InADifferentKey/,JohnDonvan,1
3119,3119,https://pbs.twimg.com/profile_images/1250621867502829570/CwjP8YjT_400x400.jpg,https://pbs.twimg.com/profile_banners/1086716671534997505/1587006464/1500x500,"Fed up introvert. Dem Socialist🌹, Humanist, Athiest, pro-choice, pro-feminism, pro-cannabis, and pro-cats 🐈. 🚫No Trump supporters🚫 🌊",63,148,1086716671534997505,19 Jan 2019,19 Jan 2019 12:06 PM,12:06 PM,2320,Your local multiverse,24,Karin,0,754,,karinle_la,0
3120,3120,https://pbs.twimg.com/profile_images/875706054025367553/WzcxiNNe_400x400.jpg,https://pbs.twimg.com/profile_banners/16103311/1360466801/1500x500,"Mktg Automation/Salesforce Business Analyst, organic gardener. Dual Citizen. Dead varmint removal specialist. Hockey tweets @QuickFacts. Tweets are my own.",4677,4292,16103311,2 Sep 2008,2 Sep 2008 2:23 PM,2:23 PM,43036,Minneapolis,4132,F. Quick,0,293953,http://www.linkedin.com/in/fionacquick,quick13,0
3121,3121,https://pbs.twimg.com/profile_images/1193660467941715968/O9R87rfY_400x400.jpg,https://pbs.twimg.com/profile_banners/1129386083681296384/1583347579/1500x500,Capital Combat Championship Wrestling. FASTEST growing Wrestling League in the WORLD!! Follow us to the underground #vibes #indywrestling,546,527,1129386083681296384,17 May 2019,17 May 2019 7:00 AM,7:00 AM,1017,Da District/PG and da WORLD,276,C3W Live,0,857,https://www.youtube.com/channel/UCiEJPzrWb09UgVN_UB3JzMQ,C3WLive,0
3122,3122,https://pbs.twimg.com/profile_images/378800000464022433/5f5e46bf8be5db8af0a18aaae5fdd25d_400x400.jpeg,https://pbs.twimg.com/profile_banners/794817828/1379293237/1500x500,,107,500,794817828,31 Aug 2012,31 Aug 2012 3:43 PM,3:43 PM,5691,"Honolulu, HI",76,Krista Jaspers,0,1691,http://www.pacificrisa.org,KristaJaspers,0
3123,3123,https://pbs.twimg.com/profile_images/1226226655045279744/UhKK5ckP_400x400.jpg,https://pbs.twimg.com/profile_banners/1226225851383066624/1581550191/1500x500,living long and prosperous. a Trekkie through and through,42,499,1226225851383066624,8 Feb 2020,8 Feb 2020 11:27 AM,11:27 AM,2605,,1077,AintNobody,0,2516,,NotNobody5,0
3124,3124,https://pbs.twimg.com/profile_images/1563247390/Sept._10_mass_meeting_-_singing_with_Faith_Nolan_-_close_400x400.jpg,,sex educator and occasional rabble rouser,284,75,162235413,2 Jul 2010,2 Jul 2010 7:31 PM,7:31 PM,3892,,98,Lyba Spring,0,10239,,lybaspring,0
3125,3125,https://pbs.twimg.com/profile_images/1248105239154212864/3bykCtl6_400x400.jpg,https://pbs.twimg.com/profile_banners/1434453764/1558955506/1500x500,"Proud Brexiteer. I am a veteran anti-war activist, 53rd year & counting. Before we can learn the truth we have to un-learn the lies.",5925,6150,1434453764,16 May 2013,16 May 2013 6:47 PM,6:47 PM,138861,"Corfe Mullen,Dorset,UK",4682,Frances Leader - Universalist Hippy,0,45107,https://www.facebook.com/groups/543602242428219,2013Boodicca,0
3126,3126,https://pbs.twimg.com/profile_images/1160757490721542144/ZIvCb9Iw_400x400.jpg,https://pbs.twimg.com/profile_banners/4711717992/1587014066/1500x500,Sinologist | Author | Brand and Business Consultant | ex-EU diplomat 中文博士｜暢銷作家 | 品牌及企業策略顧問 | 國際行銷專家 #COVID19 updates in English and Chinese 全球疫情最新消息,57916,1079,4711717992,4 Jan 2016,4 Jan 2016 8:05 PM,8:05 PM,22319,"Taipei City, Taiwan",12900,Martin Hiesboeck 解聰文 #COVID19,0,58628,http://www.martinhiesboeck.com,MHiesboeck,0
3127,3127,https://pbs.twimg.com/profile_images/1175080518968336384/-GaCk5Bf_400x400.jpg,https://pbs.twimg.com/profile_banners/439335155/1522468897/1500x500,"Because I’m extra, too 🥑  Co-Host of Shooters Gotta Shoot podcast",356,599,439335155,17 Dec 2011,17 Dec 2011 9:08 AM,9:08 AM,1931,"New York, New York",77,Molly DeMellier,0,1543,,theguaca_molly,0
3128,3128,https://pbs.twimg.com/profile_images/1225654552658989056/K_IVxaLu_400x400.jpg,https://pbs.twimg.com/profile_banners/817003148/1579820575/1500x500,Associate producer/Reporter at CBC Edmonton. Former Star Edmonton (rip). Occasional tiktoker. Pashtun/ Living in #yeg Email me ideas: kashmala.fida@cbc.ca,2631,1219,817003148,11 Sep 2012,11 Sep 2012 1:47 AM,1:47 AM,6263,Canada,737,Kashmala Fida,0,5792,https://www.cbc.ca/news/canada/edmonton/kashmala-fida-1.5450811,KashFida,0
3129,3129,https://pbs.twimg.com/profile_images/1259954705280557056/DwdKp5xN_400x400.jpg,https://pbs.twimg.com/profile_banners/4315639054/1580653603/1500x500,"♿️  Former med scientist. Opinionated, multi-faceted leftie. Prolific tweeter. I don't always follow back. #StayTheFuckAtHome",6612,2998,4315639054,28 Nov 2015,28 Nov 2015 11:17 PM,11:17 PM,97585,,187,Catherine Perry,0,2428,https://www.redbubble.com/people/CatherinePerry/shop?anchor=profile&asc=u&ref=account-nav-dropdown,CatPurry9,0
3130,3130,https://pbs.twimg.com/profile_images/1261904722950160385/3Kk6yBFQ_400x400.jpg,https://pbs.twimg.com/profile_banners/4248912013/1587087484/1500x500,#VoteBlue #VoteJoe2020,277,2386,4248912013,15 Nov 2015,15 Nov 2015 11:43 AM,11:43 AM,7945,"Las Vegas, NV",79,Ell🌴,0,7913,,Ell_Trip,0
3131,3131,https://pbs.twimg.com/profile_images/970141713758081024/71wsdWIW_400x400.jpg,https://pbs.twimg.com/profile_banners/2412711704/1555598849/1500x500,"Product of government schools; that’s why we #Homeschool, “The fool says in his heart, ‘There is no God’” (Psalm 14:1).#MAGA2020 #KAG2020",4812,5234,2412711704,26 Mar 2014,26 Mar 2014 7:43 AM,7:43 AM,18739,"New Hampshire, USA",0,Patrick Wetmore,0,30623,,MolonLabeLibs,0
3132,3132,https://pbs.twimg.com/profile_images/917814818807078912/DlecnmvM_400x400.jpg,https://pbs.twimg.com/profile_banners/86700677/1583713897/1500x500,Technology and fitness enthusiasts who work around data. Inquisitive about the first two and more for the latter.,100,209,86700677,1 Nov 2009,1 Nov 2009 2:52 AM,2:52 AM,40,"Toronto, Ontario",19,Aakash,0,1246,,aakashevans,0
3133,3133,https://pbs.twimg.com/profile_images/1250560312664887297/hjOYhi1i_400x400.jpg,https://pbs.twimg.com/profile_banners/1207068539942834176/1590208375/1500x500,"To live is the rarest thing in the world. Most people exist, that’s all. |💜| ✨ •Αγαπημένο φαγητό: χοχλιοί φυκάτοι. 🐌🍃",1686,1155,1207068539942834176,17 Dec 2019,17 Dec 2019 2:42 PM,2:42 PM,14918,,409,Η Άγνωστη ✨,0,12441,https://twitter.com/search?q=from%3A%40Agnwstii%20exclude%3Areplies&src=typed_query&f=live,Agnwstii,0
3134,3134,https://pbs.twimg.com/profile_images/734451167682396160/dAkOBiYJ_400x400.jpg,https://pbs.twimg.com/profile_banners/131969291/1496876699/1500x500,#CEO: @AmPresswire @lnqsystems; VP Clinical Development @Genlantis #InfectiousDisease; Contrib: @SacramentoPress @InfoWorld #TechSense #sports #KOL #SME #photog,3939,2386,131969291,11 Apr 2010,11 Apr 2010 3:30 PM,3:30 PM,37329,CA-FL-HI-OR-LV,4448,AAA,0,85719,,Quackarazzi,0
3135,3135,https://pbs.twimg.com/profile_images/1056149787085430784/XXsDScvj_400x400.jpg,https://pbs.twimg.com/profile_banners/176098050/1575338676/1500x500,𝚃𝚑𝚎 𝚕𝚒𝚖𝚒𝚝𝚜 𝚘𝚏 𝚖𝚢 𝚕𝚊𝚗𝚐𝚞𝚊𝚐𝚎 𝚊𝚛𝚎 𝚝𝚑𝚎 𝚕𝚒𝚖𝚒𝚝𝚜 𝚘𝚏 𝚖𝚢 𝚖𝚒𝚗𝚍. 𝙰𝚕𝚕 𝙸 𝚔𝚗𝚘𝚠 𝚒𝚜 𝚠𝚑𝚊𝚝 𝙸 𝚑𝚊𝚟𝚎 𝚠𝚘𝚛𝚍𝚜 𝚏𝚘𝚛.  – 𝚆𝚒𝚝𝚝𝚐𝚎𝚗𝚜𝚝𝚎𝚒𝚗,703,1597,176098050,8 Aug 2010,8 Aug 2010 8:14 AM,8:14 AM,48223,𝙽𝚎𝚠 𝙷𝚊𝚖𝚙𝚜𝚑𝚒𝚛𝚎,475,𝚂𝚊𝚋𝚛𝚒𝚗𝚊 𝙿𝚊𝚝𝚎𝚗𝚊𝚞𝚍𝚎,0,20565,,21400,0
3136,3136,https://pbs.twimg.com/profile_images/1049818409540743168/8dtPbcq6_400x400.jpg,https://pbs.twimg.com/profile_banners/46657650/1561595441/1500x500,"A man who lost his country to a bunch of wing-nuts, but hasn't quite given up on getting it back.",1766,3351,46657650,12 Jun 2009,12 Jun 2009 7:05 AM,7:05 AM,27076,Fighting Bob LaFollette's Land,2143,Nameless Proletarian,0,38730,,Otakar227,0
3137,3137,https://pbs.twimg.com/profile_images/1256250020799578112/i86O1m5L_400x400.jpg,https://pbs.twimg.com/profile_banners/568899042/1478149596/1500x500,"You gave Your life, to give me mine, You say that I am free, how can it be? #WarEagle #KeepPounding #GoCubsGo",254,419,568899042,1 May 2012,1 May 2012 10:17 PM,10:17 PM,2437,"Alabama, USA",89,Ciera Joy Shoemaker,0,2142,,CieraJoy15,0
3138,3138,https://pbs.twimg.com/profile_images/881861590282260481/0lDCv_UK_400x400.jpg,https://pbs.twimg.com/profile_banners/1526127656/1510296929/1500x500,"Journo, host, producer - Host of @BreakPointPod - Contributor to @FirstServeAU - No Val isn’t Short for anything - 🏉🎾",895,1815,1526127656,17 Jun 2013,17 Jun 2013 4:01 PM,4:01 PM,31879,"Melbourne, Victoria",821,Val Febbo,0,20772,https://itunes.apple.com/au/podcast/break-point/id1320783304,VFebbo96,0
3139,3139,https://pbs.twimg.com/profile_images/856517935032152064/r0_r7TP1_400x400.jpg,https://pbs.twimg.com/profile_banners/25880635/1555086932/1500x500,"Veteran Detroit journalist, Freep Now Director at The Detroit Free Press. Fan of music and things non-boring. Contact me at mstruman@freepress.com",2317,585,25880635,22 Mar 2009,22 Mar 2009 2:07 PM,2:07 PM,5457,Detroit,481,Maryann Struman,0,20373,,mastruman,1
3140,3140,https://pbs.twimg.com/profile_images/1259103436165046274/W52EKJNm_400x400.jpg,https://pbs.twimg.com/profile_banners/1029907539167780864/1588776736/1500x500,"Working too much to play video games, but I still try. Sci-fi fan. Profile picture by @SparkPants",178,98,1029907539167780864,15 Aug 2018,15 Aug 2018 6:47 PM,6:47 PM,25399,"Chicago, IL",3633,Joe,0,11356,,Bandit_JW,0
3141,3141,https://pbs.twimg.com/profile_images/1043644862690521088/85wtKw7Y_400x400.jpg,,"Award-winning broadcaster, journalist, and consultant with an extremely strong B.S. meter. Temporarily semi-retired to a place with very cold weather & people.",10,36,989530120728858624,26 Apr 2018,26 Apr 2018 8:42 AM,8:42 AM,1,"Minneapolis, MN",1,Susan Stevens,0,1104,,SueMNGal,0
3142,3142,https://pbs.twimg.com/profile_images/1067511591350939648/qQJ2z3n-_400x400.jpg,https://pbs.twimg.com/profile_banners/1067509798910992384/1579127324/1500x500,"Bringing light on the issues, and moving New Orleans forward.",598,98,1067509798910992384,27 Nov 2018,27 Nov 2018 12:05 PM,12:05 PM,128,,318,Action New Orleans,0,955,http://actionneworleans.com,ActionNOLA,0
3143,3143,https://pbs.twimg.com/profile_images/1248595231336873986/YLPqYrHq_400x400.jpg,https://pbs.twimg.com/profile_banners/953374112453406727/1588152270/1500x500,"Love investing & sharing DD but please do your own research and charting, trust your gut, have fun, and make money! Your money. Your DD. Your trades. Own it.",2250,565,953374112453406727,16 Jan 2018,16 Jan 2018 1:11 PM,1:11 PM,2836,,279,Stock Slayer,0,1480,,stock_slayer,0
3144,3144,https://pbs.twimg.com/profile_images/1259290248137277440/apu0a6WS_400x400.jpg,https://pbs.twimg.com/profile_banners/978354556554883073/1566701459/1500x500,Young at heart cat lover.  Database and systems developer.  Machinery controls and PLC programming.  Trek aficionado.,126,234,978354556554883073,26 Mar 2018,26 Mar 2018 12:34 PM,12:34 PM,21414,"Earth, Sol System, Milky Way.",217,80's glasses Domo,0,3735,,Adrenahn,0
3145,3145,https://pbs.twimg.com/profile_images/1035945281488138240/tgpuAq-D_400x400.jpg,https://pbs.twimg.com/profile_banners/1035936692761440257/1535823574/1500x500,#BeInTheLoop 🔄 Join @4GNetwork_KE  Leadership and Governance Enthusiast. I Tweet for POSTERITY! 🐒,10295,10023,1035936692761440257,1 Sep 2018,1 Sep 2018 10:05 AM,10:05 AM,60700,,1009,#itsWanjikuKenya | 🔃💟🚶 #4GNetwork_KE,0,9102,,WanjikuKenya,0
3146,3146,https://pbs.twimg.com/profile_images/1195197433216667649/ZImUTydU_400x400.jpg,https://pbs.twimg.com/profile_banners/543309693/1583550696/1500x500,"""The man who called the COVID19 stock market crash."" Trading coach. Tweets provide a time-stamped window into accuracy.  Do your own research before acting.",122,123,543309693,2 Apr 2012,2 Apr 2012 1:20 AM,1:20 AM,445,,53,Ted Wooley,0,494,,TedWooley,0
3147,3147,https://pbs.twimg.com/profile_images/1196511841972817920/CsDRs5PE_400x400.jpg,https://pbs.twimg.com/profile_banners/446395442/1574105629/1500x500,"Husband to Kristin, Dad to Lexie, Ella Grace & Embry",3314,3136,446395442,25 Dec 2011,25 Dec 2011 9:31 AM,9:31 AM,8104,"Edmond, OK",140,Russ Pickett,0,8257,https://www.tel-education.org/,russpickett,0
3148,3148,https://pbs.twimg.com/profile_images/1237105629946314752/6kKYeXnT_400x400.jpg,https://pbs.twimg.com/profile_banners/3096880160/1583786460/1500x500,Neither Left nor Right or Centre.                  Observer.         From the Other World.,184,140,3096880160,18 Mar 2015,18 Mar 2015 5:35 PM,5:35 PM,3420,,141,mistyone,0,1763,,threeneetee,0
3149,3149,https://pbs.twimg.com/profile_images/1237823980943237120/ddnyQxVb_400x400.jpg,,"Social psychologist into interaction of self, mind, society • #politics #nostalgia #comparison • Asst Prof @UFPsychology • Editor @InMindMag • Give science away",541,201,1112272266274979841,31 Mar 2019,31 Mar 2019 1:35 AM,1:35 AM,1135,"Gainesville, FL",161,Matt Baldwin,0,991,http://www.selfmindsociety.com,mattwbaldwin,0
3150,3150,https://pbs.twimg.com/profile_images/3771882715/812f6958214a88e05453ec9671d19c62_400x400.jpeg,,"Betfair, Bleacher Report, Cantor Gaming, Del Mar Racetrack, Don Best, ESPN, Miami Marlins, Fox Sports, Pregame, SBR, St. Louis Cardinals",3114,993,288458296,26 Apr 2011,26 Apr 2011 2:58 PM,2:58 PM,75,,1526,Jeff Grant,0,34175,,JeffGrantSports,0
3151,3151,https://pbs.twimg.com/profile_images/1257235681295958018/pHz6YDY9_400x400.jpg,https://pbs.twimg.com/profile_banners/227342791/1580977729/1500x500,A drummer Web Designer Programmer  Loves listening to good music Future Economist ✍🏽✍🏽 IG: Glorydinho,641,772,227342791,16 Dec 2010,16 Dec 2010 7:55 AM,7:55 AM,3376,Lagos,62,Ayodele Okiki,0,3855,,Glorydinho,0
3152,3152,https://pbs.twimg.com/profile_images/1261124921444401152/dGz3G6IJ_400x400.jpg,https://pbs.twimg.com/profile_banners/1000595266557366272/1589934057/1500x500,Headmaster at @WoodlandCDS and adjunct English instructor at @rcsjcumberland. Thrilled to be an educator of students from preschool to college #WritingCommunity,772,1039,1000595266557366272,26 May 2018,26 May 2018 9:31 PM,9:31 PM,3121,,182,"Cosmo F. Terrigno, Ed.S.",0,2928,,EducationEasier,0
3153,3153,https://pbs.twimg.com/profile_images/695625999782797312/-t27FMIw_400x400.jpg,,Left foot. Right foot. simple. not easy. Living out of sample. Artificially Unintelligent,767,202,577499844,11 May 2012,11 May 2012 1:01 PM,1:01 PM,4343,right behind you,59,breakeven,0,2797,http://www.digital-gamma.com,std_dev,0
3154,3154,https://pbs.twimg.com/profile_images/1240241158606876678/NacpFR4m_400x400.jpg,https://pbs.twimg.com/profile_banners/14222810/1409395217/1500x500,"""there's an evil space dude, trying to steal a necklace from a wizard.""",129,764,14222810,25 Mar 2008,25 Mar 2008 9:06 PM,9:06 PM,6060,Edmonton,219,Danielle,0,4223,,carouselcolours,0
3155,3155,https://pbs.twimg.com/profile_images/1157318760254099457/VpA6aBqT_400x400.jpg,https://pbs.twimg.com/profile_banners/984167385241473026/1564761270/1500x500,Our Circle of Excellence starts with the Patient - M&S Imaging is the choice for physicians and patients for High Quality Affordable Radiology Services.,28,3,984167385241473026,11 Apr 2018,11 Apr 2018 1:32 PM,1:32 PM,24,"San Antonio, TX",831,Baptist M&S Imaging,0,864,https://baptistmsimaging.com/,BaptistMS,0
3156,3156,https://pbs.twimg.com/profile_images/1209501228956295169/UOqUZ68P_400x400.jpg,,I didn't think ANYONE could be as insane as Bush Jr... then Trump got elected & HOLY CRAP was I wrong!!!,32,47,1209500208536719361,24 Dec 2019,24 Dec 2019 7:45 AM,7:45 AM,1085,Robin Williams' guest house,709,Chris Warwick,0,2430,http://www.junkion-legion.weebly.com,ChrisWa46139169,0
3157,3157,https://pbs.twimg.com/profile_images/720798271233392640/Sbz_O1P7_400x400.jpg,https://pbs.twimg.com/profile_banners/720797646986747904/1548255907/1500x500,Fiercely dedicated to elevating the human side of #healthcare | #EmployeeEngagement | Org #culture | #CustServ | #PatientExperience http://bit.ly/2VZxpzK ,157,195,720797646986747904,14 Apr 2016,14 Apr 2016 7:15 PM,7:15 PM,582,,1064,Integrated Loyalty Systems,0,2143,http://WeCreateLoyalty.com,WeCreateLoyalty,0
